"CdNom","N_resample","estimate_E","estim_sd_E","z_value_E","estimate_B","estim_sd_B","z_value_B","AIC_null","AIC_envir","AIC_FA_E","AIC_FA_B","delta AIC"
"77490","1","0.251336897746921","0.421470114062862","0.596333854669075","0.356906367587182","0.40979447295878","0.870939925105047","493.101279472775","488.273717346338","489.899127452477","494.276591524901","-1.62541010613893"
"77490","2","0.302974103116249","0.41868503727027","0.723632506887684","0.372557390294471","0.409685087349247","0.909375034139025","493.101279472775","489.638709718833","491.080191319889","494.198854663327","-1.44148160105658"
"77490","3","0.108220657937698","0.422561647442007","0.256106200344531","0.216277153020389","0.410846041902487","0.526418976848077","493.101279472775","492.3222659225","494.255192343299","494.809847590941","-1.93292642079871"
"77490","4","0.192607700948647","0.415436633574751","0.463627146434573","0.275926407585573","0.410384032853798","0.672361460232236","493.101279472775","492.888313693203","494.664027145249","494.619118746409","-1.7757134520453"
"77490","5","0.341551370849396","0.419230870995344","0.814709494170789","0.433505795136618","0.409271763194504","1.05921256759313","493.101279472775","492.533871728526","493.820566261054","493.859141022883","-1.2866945325278"
"77490","6","0.294252712631008","0.415263806762838","0.708592243867423","0.250680746680836","0.410576528772967","0.610557908485444","493.101279472775","492.886128179067","494.350148917572","494.706049173004","-1.46402073850481"
"77490","7","0.400528820948896","0.414701331134073","0.965824777686582","0.403353825616262","0.409473810008418","0.985054027284358","493.101279472775","492.380199249837","493.360715719572","494.03464042183","-0.980516469735335"
"77490","8","0.230329362247157","0.417427972857086","0.551782288739941","0.34108051402786","0.409906520069396","0.832093409907497","493.101279472775","489.829293522166","491.509279007464","494.351336483985","-1.67998548529778"
"77490","9","0.454395610046875","0.420397833037593","1.08087048585296","0.49916006206973","0.408846664605278","1.22089796807232","493.101279472775","492.275851245688","492.99260705283","493.425093721028","-0.716755807142476"
"77490","10","0.361553224737283","0.410519209766174","0.880721817970998","0.395716493069405","0.409525729349589","0.96627992995186","493.101279472775","492.512930770426","493.669458462981","494.076768820846","-1.15652769255547"
"77490","11","0.35651299770337","0.418678635078225","0.851519441962352","0.410950892037814","0.409422467171238","1.00373312406897","493.101279472775","491.950157066771","493.16817636464","493.991806868599","-1.21801929786909"
"77490","12","0.321771128076214","0.418249177477747","0.769328776727441","0.380318837018391","0.409631353587666","0.92844171640538","493.101279472775","491.582498415201","492.9485592754","494.158882923807","-1.36606086019879"
"77490","13","0.372875149833335","0.418307661032023","0.891389722371806","0.463046609539992","0.409078104986761","1.1319271403073","493.101279472775","491.098304858213","492.238251391172","493.672769240458","-1.13994653295845"
"77490","14","0.350582695503147","0.419757296324798","0.83520333910259","0.440947048046377","0.40922259341477","1.07752371238079","493.101279472775","490.934898064261","492.184233205434","493.813551949052","-1.24933514117322"
"77490","15","0.396036977854441","0.419102402502357","0.944964704305684","0.433505795136612","0.409271763194496","1.05921256759314","493.101279472775","492.062468376154","493.091764873148","493.859141022883","-1.02929649699411"
"77490","16","0.372557390294405","0.409685087349267","0.90937503413882","0.372557390294405","0.409685087349267","0.90937503413882","493.101279472775","493.101279472775","494.198854663327","494.198854663327","-1.09757519055211"
"77490","17","0.301648605925012","0.418891909043093","0.720110843425197","0.380318837018415","0.409631353587665","0.928441716405439","493.101279472775","491.494733263737","492.941926877417","494.158882923807","-1.44719361367987"
"77490","18","0.369001961662419","0.41996957926844","0.87863973934778","0.499160062069835","0.408846664605247","1.22089796807267","493.101279472775","490.48383622093","491.649979023467","493.425093721028","-1.16614280253702"
"77490","19","0.397206319159245","0.42019993805999","0.945279337719791","0.513364165040945","0.408757114527921","1.25591493528825","493.101279472775","489.967329026604","490.997140141808","493.321588442984","-1.02981111520444"
"77490","20","0.238480710171739","0.420935603467742","0.566549154329291","0.300717926627634","0.410199153777451","0.733102259861768","493.101279472775","491.41599974347","493.078698120687","494.524696541882","-1.662698377217"
"77600","1","-0.471227846822768","0.434833881884561","-1.08369624919861","-0.490733910385312","0.433586051760004","-1.13180280683231","303.958339985026","301.81562116134","302.739110190671","304.789512964498","-0.923489029330426"
"77600","2","-0.449284236780163","0.439180876716052","-1.02300500909707","-0.523534293604733","0.433812388764298","-1.20682190542323","303.958339985026","301.370541774757","302.403959174301","304.637565754569","-1.0334173995447"
"77600","3","-0.290933342123009","0.433771186718663","-0.6707069326661","-0.322912706826827","0.432541639161494","-0.746547101113342","303.958339985026","301.963346764607","303.536956727543","305.433533204965","-1.57360996293539"
"77600","4","-0.319018199452705","0.442164180558732","-0.721492634363968","-0.474622575088313","0.433477660066883","-1.09491819028247","303.958339985026","301.054338170251","302.561232920894","304.861146769044","-1.50689475064303"
"77600","5","-0.331004594230256","0.4370941766877","-0.757284383742217","-0.419658894772832","0.433121250778375","-0.968917812318491","303.958339985026","299.623634753998","301.083160036531","305.090237484774","-1.45952528253275"
"77600","6","-0.273126063187071","0.439344235753692","-0.621667569436812","-0.419658894772937","0.433121250778371","-0.968917812318744","303.958339985026","301.279947427755","302.911476839277","305.090237484773","-1.63152941152265"
"77600","7","-0.121428904761519","0.441178153123368","-0.275237801105631","-0.344669003815782","0.432666883059451","-0.79661517280587","303.958339985026","298.675618017573","300.601411373696","305.363214596375","-1.92579335612345"
"77600","8","-0.241328160717788","0.436005275693161","-0.553498258327551","-0.366756725828718","0.432797012995697","-0.847410483011732","303.958339985026","300.758171211896","302.464832187826","305.287686808876","-1.70666097593056"
"77600","9","-0.325120063630391","0.441256462984039","-0.73680521624938","-0.490733910384919","0.433586051760028","-1.13180280683134","303.958339985026","300.849193617733","302.335877799429","304.789512964498","-1.48668418169632"
