"CdNom","N_resample","estimate_E","estim_sd_E","z_value_E","estimate_B","estim_sd_B","z_value_B","AIC_null","AIC_envir","AIC_FA_E","AIC_FA_B","delta AIC"
"60295","1","0.13126556640851","0.331687220948256","0.395751051346618","0.226133560603926","0.299983125086591","0.753820937556579","515.883737751019","513.464988266277","515.307508524718","517.306044248143","-1.84252025844125"
"60295","2","0.0846033976822652","0.329303978953089","0.256915807550317","0.161943522372872","0.300001877141585","0.539808363587149","515.883737751019","512.506571658069","514.440311301806","517.588769185331","-1.933739643737"
"60295","3","0.225358080057009","0.303833859887136","0.741714831061692","0.0902718384458833","0.300027414721472","0.300878633139863","515.883737751019","514.158112320702","515.599908488046","517.792570683955","-1.44179616734368"
"60295","4","0.106970604032894","0.317303513331949","0.337123919333934","0.110529647289081","0.300019697268119","0.368407968861804","515.883737751019","514.785883043048","516.671620496858","517.746850302416","-1.88573745381029"
"60295","5","0.0975013723977444","0.329779921874109","0.295655878149443","0.141883002106369","0.300008530684542","0.472929892302158","515.883737751019","513.714391992","515.62660530908","517.657648699991","-1.91221331708039"
"60295","6","0.230969816773716","0.303605680797222","0.760755912627276","0.123989715606853","0.300014788184469","0.413278679884995","515.883737751019","515.261257493789","516.673756547423","517.711306337473","-1.41249905363395"
"60295","7","0.0419607350563428","0.334585541862567","0.125411082686826","0.16194352237229","0.300001877141681","0.539808363585037","515.883737751019","512.814898554059","514.799143149637","517.588769185331","-1.98424459557828"
"60295","8","0.278657322140365","0.309978404084856","0.89895721272274","0.159718075892442","0.300002596485166","0.532388978507855","515.883737751019","513.836929808467","515.016473198432","517.596866154501","-1.17954338996446"
"60295","9","0.165241519364828","0.331484826318021","0.498488938996858","0.234938922775606","0.299980851144286","0.783179732571009","515.883737751019","513.078118554501","514.827906832578","517.259817508571","-1.74978827807706"
"60295","10","0.219209188513928","0.320157355054277","0.684692027383739","0.201861121165904","0.29998976438931","0.672893362134651","515.883737751019","513.87926201709","515.405378663863","517.424154115118","-1.52611664677272"
"60295","11","0.12733839098346","0.33352876948735","0.381791325465523","0.180825901639061","0.299995961337928","0.602761119958451","515.883737751019","514.070681797206","515.924194467081","517.515481947014","-1.85351266987425"
"60295","12","0.117014930385606","0.33373415238734","0.350623181800692","0.167503411261581","0.3000001004008","0.558344517344482","515.883737751019","514.385774503178","516.262251358643","517.568042601648","-1.87647685546494"
"60295","13","0.233701319487397","0.319948198795949","0.73043486529031","0.184151949539226","0.299994953969681","0.613850156819097","515.883737751019","514.693971395888","516.154556323194","517.501721561456","-1.4605849273064"
"60295","14","0.0633428839672745","0.332924856026799","0.190261804790495","0.160830906376677","0.300002236194357","0.536099025183541","515.883737751019","513.532489284671","515.496194672472","517.592831511235","-1.96370538780116"
"60295","15","0.162700283106308","0.330263874815633","0.492637238018037","0.187476207370972","0.299993957489599","0.624933278456023","515.883737751019","513.467284114641","515.222995415117","517.487713482118","-1.7557113004757"
"60295","16","0.145090479981672","0.322210536437758","0.450297130521363","0.131825392773336","0.300012010350308","0.439400384735967","515.883737751019","514.768579505205","516.564379622578","517.688710257167","-1.79580011737289"
"60295","17","0.206283263071062","0.319010998109019","0.646633703207204","0.169725891602353","0.299999398322567","0.56575410667944","515.883737751019","514.102664217176","515.68022999441","517.559558472855","-1.57756577723308"
"60295","18","0.127352968588801","0.33156627003586","0.384095066651463","0.163055924629997","0.300001519325637","0.543516996168968","515.883737751019","513.039541085954","514.891221918122","517.584679184997","-1.85168083216888"
"60295","19","0.145398061177841","0.332313242047447","0.437533154809042","0.229436838271071","0.29998226365627","0.764834678806103","515.883737751019","513.638354588345","515.445751717675","517.288913745626","-1.80739712933018"
"60295","20","0.269394209053198","0.309557008931858","0.870257178097038","0.110529647288834","0.300019697268043","0.368407968861074","515.883737751019","514.289950770325","515.521196736696","517.746850302416","-1.23124596637115"
"60313","1","0.235086208889482","0.178855042925325","1.31439519425591","0.18585721162579","0.174434826002104","1.06548225423488","1229.94037952196","1223.88568358779","1224.13521674133","1230.79067160279","-0.249533153542643"
"60313","2","0.228624677724542","0.179420030675317","1.27424277470037","0.167678086738654","0.174444099280662","0.961213864097966","1229.94037952196","1226.8816840031","1227.23774035788","1231.00574322924","-0.356056354781686"
"60313","3","0.227976594043466","0.178991991407253","1.27366924213252","0.185857211625714","0.174434826002085","1.06548225423455","1229.94037952196","1226.95398947729","1227.31109113195","1230.79067160279","-0.357101654655025"
"60313","4","0.200062163335905","0.179634473183606","1.1137180953648","0.159708132287102","0.174448338628264","0.915503888101957","1229.94037952196","1224.89382573927","1225.63986279295","1231.09294936216","-0.746037053683722"
"60313","5","0.232052499910231","0.179984596393097","1.2892908868902","0.182452541141059","0.174436520885259","1.0459537957712","1229.94037952196","1224.93868792572","1225.25612512725","1230.83266306928","-0.317437201533266"
"60313","6","0.240661198244866","0.178394733070893","1.34903757584159","0.189260119683218","0.17443315123247","1.08500086334499","1229.94037952196","1228.17128714634","1228.32618244366","1230.74791264271","-0.154895297311441"
"60313","7","0.213099871110869","0.178956491581666","1.19079151154247","0.146020804492206","0.174455867408599","0.837007127712167","1229.94037952196","1227.59664403762","1228.16142031618","1231.23265997579","-0.564776278554064"
"60313","8","0.200901095077894","0.180091449530407","1.11555043619089","0.146020804492201","0.174455867408599","0.837007127712137","1229.94037952196","1225.89425594411","1226.63651595946","1231.23265997579","-0.742260015350666"
"60313","9","0.161524556568486","0.17868777542726","0.903948555978524","0.120842701480294","0.174470540492093","0.692625248591871","1229.94037952196","1225.19061601112","1226.36571062512","1231.45655853963","-1.17509461399527"
