"X","CdNom","N_resample","estimate_E","estim_sd_E","z_value_E","estimate_B","estim_sd_B","z_value_B","AIC_null","AIC_envir","AIC_FA_E","AIC_FA_B","delta.AIC"
770,116096,10,-0.122271475446327,0.332022411039239,-0.368262717759364,-0.369307405806933,0.326257407782122,-1.13195102087478,556.810697585306,528.176971479169,530.043194569224,557.587839166242,-1.86622309005463
771,116096,11,-0.164162745365464,0.331609459441732,-0.495048439335335,-0.405347090236252,0.326272408415068,-1.24235785736619,556.810697585306,525.685893301955,527.44532370842,557.344943016293,-1.75943040646428
772,116096,12,-0.159035551246783,0.331776097308894,-0.479346018404442,-0.403719173938598,0.326271716388913,-1.23737104278254,556.810697585306,527.364891310711,529.139212217463,557.356358801202,-1.77432090675165
773,116096,13,-0.131364620438233,0.331125294177668,-0.396721793073738,-0.362920998857095,0.326254818674681,-1.11238509926492,556.810697585306,527.815398622064,529.660326046573,557.62871839619,-1.84492742450868
774,116096,14,-0.141394120539474,0.332040804523332,-0.425833568083462,-0.368241591240014,0.326256974260433,-1.12868573024302,556.810697585306,527.393366086982,529.214878596629,557.594706975544,-1.82151250964637
775,116096,15,-0.158802962845178,0.331806162202231,-0.478601608213623,-0.382678343607921,0.326262895404717,-1.17291407940588,556.810697585306,528.24070519931,530.015705852313,557.500134984244,-1.77500065300217
776,116096,16,-0.141342680469105,0.33159695323893,-0.426248429270885,-0.376784066567754,0.3262604651028,-1.1548566463578,556.810697585306,526.825900847389,528.647089731359,557.53914975674,-1.82118888397031
777,116096,17,-0.143557963694093,0.332250551202773,-0.432077428237221,-0.360265975068371,0.326253748346872,-1.10425083817072,556.810697585306,528.139236237338,529.955519587668,557.645520028542,-1.81628335033031
778,116096,18,-0.126245719451092,0.331971388148788,-0.380290964697565,-0.388590204063538,0.326265350802533,-1.19102504482226,556.810697585306,527.759017078281,529.616424482664,557.460447589511,-1.8574074043828
779,116096,19,-0.104936800216892,0.332127466673766,-0.315953393640783,-0.385363362220165,0.326264008364338,-1.18113966708161,556.810697585306,528.264570421545,530.165898504697,557.482178913373,-1.90132808315138
780,116096,20,-0.171947166024904,0.332665823117416,-0.516876559225665,-0.409694862915688,0.326274263425663,-1.25567630929318,556.810697585306,529.646278662321,531.384219717731,557.314249641053,-1.73794105540992
781,116142,1,0.614084368459312,0.194440025144168,3.15821996013423,0.520337860516736,0.185655695800114,2.80270345746331,2141.49469695128,2030.33189984278,2021.22379073458,2134.71453553795,9.10810910819623
782,116142,2,0.668265158294884,0.195564194095339,3.41711406521124,0.575013794167634,0.185614934783328,3.09788538750321,2141.49469695128,2032.18209591743,2021.09265644566,2132.64608244807,11.0894394717679
783,116142,3,0.575817062896602,0.195447489751138,2.94614713972427,0.532378757368507,0.185646483772604,2.86770180910407,2141.49469695128,2032.70037233523,2025.1025880406,2134.27963309694,7.59778429463609
784,116142,4,0.634620563851538,0.196495984871822,3.22968718300027,0.550841555754134,0.185632618676753,2.96737480557406,2141.49469695128,2029.49300453307,2019.88084644392,2133.59025355436,9.61215808915085
785,116142,5,0.589416246927604,0.195804541166418,3.01022766589795,0.513187158241528,0.185661230563046,2.76410512138269,2141.49469695128,2032.28221292481,2024.25192538402,2134.9673567794,8.03028754078923
786,116142,6,0.592552251575852,0.195284892016959,3.03429643458745,0.520337860516643,0.185655695800104,2.80270345746297,2141.49469695128,2036.65712258711,2028.45181687431,2134.71453553795,8.20530571279687
787,116142,7,0.640818781082654,0.195892033786072,3.27128555815839,0.556777688281822,0.185628227010236,2.99942361810696,2141.49469695128,2020.90145194168,2010.96097203235,2133.36277590669,9.94047990932449
788,116142,8,0.658330108289522,0.194048026610164,3.39261429136862,0.563770140750716,0.185623094835718,3.03717671149524,2141.49469695128,2032.84635228649,2021.92208026651,2133.09116120582,10.9242720199818
789,116142,9,0.633063162729272,0.194889839995798,3.24831280452034,0.561621251503623,0.185624667328648,3.02557445400979,2141.49469695128,2036.87670135952,2027.10041088664,2133.17505454218,9.77629047287633
790,116142,10,0.61987286247517,0.194617091215835,3.18508954482172,0.527462021503536,0.185650229098063,2.8411600894116,2141.49469695128,2037.72222162153,2028.41441999441,2134.45861494599,9.30780162712244
791,116142,11,0.638984650959914,0.195415165353083,3.26988261021285,0.55677768828205,0.18562822701023,2.99942361810829,2141.49469695128,2030.38176424549,2020.44961842234,2133.36277590669,9.93214582315431
792,116142,12,0.636574584476914,0.194534068126026,3.27230387257679,0.549760328513807,0.185633422042196,2.9615374347236,2141.49469695128,2038.10657062074,2028.13976926309,2133.63138082107,9.96680135764586
793,116142,13,0.631794926367314,0.195431291821571,3.23282377391306,0.549760328514145,0.185633422042176,2.96153743472573,2141.49469695128,2037.77786645849,2028.1308525588,2133.63138082107,9.64701389969014
794,116142,14,0.652555765909575,0.196109123842141,3.3275135451365,0.573411441315823,0.185616090761726,3.08923347627177,2141.49469695128,2029.45774368927,2019.08667558568,2132.71014082004,10.3710681035889
795,116142,15,0.624273684439308,0.194894284137132,3.2031400366778,0.547054647034834,0.185635437072308,2.94693004559118,2141.49469695128,2032.69507463343,2023.26033383207,2133.73388546802,9.43474080136161
796,116142,16,0.55902908647385,0.194461731637105,2.87475114906969,0.500469871124857,0.185671192898619,2.69546321813167,2141.49469695128,2039.14553162491,2032.02081639212,2135.40700626317,7.12471523279009
797,116142,17,0.641606125757896,0.1958800431708,3.27550533158929,0.563233137163153,0.185623487408432,3.03427731601581,2141.49469695128,2033.72641599286,2023.75861266749,2133.11216112735,9.96780332537378
798,116142,18,0.598329611818887,0.195211056613064,3.06503956384428,0.536194267688402,0.185643592724324,2.88829934725857,2141.49469695128,2031.07122275281,2022.64814824408,2134.13940778436,8.42307450872954
799,116142,19,0.665371464383146,0.195437665840208,3.40452011398438,0.569667601302135,0.185618800621358,3.06901886767491,2141.49469695128,2036.01998647575,2025.03300787628,2132.85899464138,10.9869785994731
800,116142,20,0.645162761190176,0.194279593797111,3.32079529599968,0.554081668032538,0.18563021760836,2.98486784733255,2141.49469695128,2034.13655596002,2023.78934214209,2133.46644257887,10.3472138179291
801,116216,1,1.5523231671713,0.319748736132283,4.85482190156051,0.869926080576026,0.297191533032172,2.92715634156997,1169.93846596361,909.140169329291,880.660847926522,1161.37795018632,28.479321402769
802,116216,2,1.45319723009836,0.317613471986244,4.57536395106469,0.874163523183459,0.297189660638037,2.94143316193005,1169.93846596361,910.258831719973,885.41032807872,1161.2643355745,24.8485036412534
