"CdNom","N_resample","estimate_E","estim_sd_E","z_value_E","estimate_Eold","estim_sd_Eold","z_value_Eold","estimate_B","estim_sd_B","z_value_B","AIC_null","AIC_envir","AIC_envirold","AIC_FA_E","AIC_FA_Eold","AIC_FA_B","delta AIC","delta AIC old","Dist_lisiere_act","FORMATION","STRUCTURE","Altitude","I(Altitude^2)","exposition","I(exposition^2)","pH","I(pH^2)","Azote","I(Azote^2)","Pente","I(Pente^2)","phosphore","I(phosphore^2)","limons","argile","Dist_route"
"3849","1","0.177789001976178","0.245230892736155","0.724986154853916","0.0884440217591462","0.246391870872876","0.358956736055543","0.263595278718584","0.243844424751483","1.08099776727407","1086.94916361236","1027.81276916554","1016.50454035442","1029.2711376775","1018.37375765089","1087.72668491272","-1.458368511966","-1.86921729646963",NA,NA,NA,NA,NA,"0.0868092400392467","4.13027651372825e-05",NA,"8.00908935743914e-06",NA,NA,NA,"0.00287288014791483",NA,NA,NA,NA,"0.00370408604777652"
"3849","2","0.231086436841748","0.245619078826961","0.940832601218849","0.0937955308367994","0.247689094592531","0.378682521291868","0.313263506627379","0.243820071886219","1.28481426571626","1086.94916361236","1026.42864183102","1014.49724364055","1027.50870222697","1016.35160640569","1087.20816038638","-1.08006039595375","-1.85436276513497",NA,NA,NA,NA,NA,"0.0899396430180122","0.000105994959778565",NA,"3.01115220265468e-06",NA,NA,NA,"0.001801078318829",NA,NA,NA,NA,"0.00482817983748192"
"3849","3","0.148346209443565","0.245146297108894","0.605133388483001","0.0345854422548259","0.24702585926196","0.140007375576618","0.298131480304643","0.243827396046893","1.22271526964634","1086.94916361236","1028.69354594932","1016.85742747037","1030.31802992938","1018.83771143729","1087.3762635622","-1.6244839800645","-1.98028396691723",NA,NA,NA,NA,NA,"0.0801039363868495","0.000154820542914426",NA,"6.37549094232421e-06",NA,NA,NA,"0.00133570786352299",NA,NA,NA,NA,"0.00556833069219742"
"3849","4","0.168903255310955","0.245326356455646","0.688483935241146","0.0257018034956101","0.247927836156007","0.103666469623191","0.243120454062862","0.243854740515169","0.996988836670736","1086.94916361236","1029.25908396691","1018.19869637631","1030.77134595647","1020.18790380172","1087.91282514846","-1.51226198955965","-1.98920742541304",NA,NA,NA,NA,NA,"0.0865919260050474","0.000111471289948292",NA,"7.22872095685936e-06",NA,NA,"0.00368234299346379",NA,NA,NA,NA,NA,"0.0025560936318971"
"3849","5","0.138373669384015","0.245310318342154","0.564076025497689","0.0133350542619638","0.247261378670163","0.0539310034332221","0.252632049454009","0.243849927032036","1.03601445581249","1086.94916361236","1026.13408290711","1014.68489260208","1027.8083581316","1016.68197754231","1087.82834057388","-1.6742752244877","-1.99708494023355",NA,NA,NA,NA,NA,"0.0946381129203723","7.43849956709766e-05",NA,"4.63713453844407e-06",NA,NA,NA,"0.00194855965034422",NA,NA,NA,NA,"0.00412007330804849"
"3849","6","0.220666970269068","0.245363743630509","0.899346280766599","0.0757320959436816","0.247592315205008","0.305874178206924","0.278953967647292","0.243836796262895","1.14401916331994","1086.94916361236","1029.84546858094","1016.72660364834","1031.00611503262","1018.63186464307","1087.57652824886","-1.16064645167558","-1.90526099472254",NA,NA,NA,NA,NA,"0.0818201690550419","0.000105849423288233",NA,"2.42013540082436e-06",NA,NA,"0.00187123183821684",NA,NA,NA,NA,NA,"0.00183830243726934"
"3849","7","0.151272958076903","0.245175430869246","0.616998846664934","0.0240331785763893","0.247041731480091","0.097283881684282","0.243120454063986","0.243854740515165","0.99698883667536","1086.94916361236","1028.30453555031","1016.50730197498","1029.91394701362","1018.49779952221","1087.91282514846","-1.60941146330606","-1.9904975472333",NA,NA,NA,NA,NA,"0.134709545521318","7.48335734766718e-05",NA,"3.70331544279068e-06",NA,NA,NA,"0.00275338700321231",NA,NA,NA,NA,"0.00248231280842144"
"3849","8","0.184659171704948","0.245388345916664","0.752518099484885","0.0647655028802316","0.247343380509633","0.261844496290085","0.254629343280008","0.243848921003007","1.04420943194113","1086.94916361236","1028.49223279308","1016.98340135926","1029.9080389126","1018.91409575991","1087.81016264337","-1.41580611952554","-1.93069440065301",NA,NA,NA,NA,NA,"0.0836576130283814","4.35674094143971e-05",NA,"5.22800374280316e-06",NA,NA,NA,"0.00274446959921868",NA,NA,NA,NA,"0.00360614133103345"
"3849","9","0.147891464590301","0.245098843764086","0.603395194849023","0.00481497572412733","0.247418201980333","0.019460879133339","0.242618716760801","0.243854995472247","0.994930271126693","1086.94916361236","1025.14975781792","1011.72389738719","1026.77641250061","1013.72351835659","1087.91718628219","-1.62665468268483","-1.99962096939714",NA,NA,NA,NA,NA,"0.0470979778983587","4.71276932139819e-05",NA,"4.09887338531546e-06",NA,NA,NA,"0.00126954895395491",NA,NA,NA,NA,"0.0020777607526058"
"3849","10","0.183297851087265","0.245391857792751","0.746959792129987","0.0621534049917588","0.247656198384108","0.250966482556437","0.271535270110909","0.243840469628599","1.11357753913652","1086.94916361236","1030.13157446799","1020.03673793537","1031.55613372068","1021.97310241968","1087.65018988205","-1.4245592526886","-1.93636448431482",NA,NA,NA,NA,NA,"0.105857790543788","0.000151585889695426",NA,"5.54472238154256e-06",NA,NA,NA,"0.00332629604008244",NA,NA,NA,NA,"0.00700165068396921"
