"CdNom","N_resample","estimate_E","estim_sd_E","z_value_E","estimate_B","estim_sd_B","z_value_B","AIC_null","AIC_envir","AIC_FA_E","AIC_FA_B","delta AIC"
"3842","1","0.639868220124718","0.364025614518927","1.75775603310313","-0.32832937922591","0.285436019973569","-1.15027311288993","359.380347420225","305.898010173227","304.751205926842","360.050751745383","1.14680424638487"
"3842","2","0.305587448441744","0.364829828330792","0.837616402803194","-0.643780934255762","0.286127963314119","-2.24997559413304","359.380347420225","314.964769437394","316.257200138325","356.298677375215","-1.29243070093082"
"3842","3","0.507997764907422","0.390828223839556","1.29979805428783","-0.635253202140186","0.286099411112665","-2.22039325306415","359.380347420225","300.110115739148","300.379512329698","356.430933821867","-0.269396590550059"
"3842","4","0.26479699171003","0.347556644411491","0.761881540657652","-0.542438844923332","0.285824833386175","-1.89780166578615","359.380347420225","302.361410012383","303.778786284493","357.761595220631","-1.41737627210966"
"3842","5","0.227090533741414","0.3427184583361","0.662615415708682","-0.56758395758416","0.285892736623738","-1.98530387405803","359.380347420225","302.183193183093","303.742651912135","357.420921723902","-1.55945872904272"
"3842","6","0.550122522782791","0.356512916321584","1.54306477436729","-0.559189257751543","0.285869535896207","-1.9560995053162","359.380347420225","303.655748888319","303.243804769804","357.536305642372","0.411944118514953"
"3842","7","0.292462042959251","0.355444717782256","0.822805990152346","-0.584413980422986","0.285940861716606","-2.04382814304517","359.380347420225","310.32343968114","311.642475258505","357.184632594676","-1.31903557736558"
"3842","8","0.710386626130838","0.381429184190799","1.86243385554758","-0.484188264237521","0.285685738708122","-1.69482826278634","359.380347420225","304.887876949288","303.321942213218","358.493428006921","1.56593473606949"
"3842","9","0.860365909106126","0.411592229928898","2.09033564422427","-0.492476485097627","0.285703989427191","-1.7237298159014","359.380347420225","302.750751814199","300.172732457799","358.3942180428","2.57801935640003"
"3842","10","0.0785893122718873","0.358195598186216","0.219403344624662","-0.70395809666258","0.28634568444498","-2.45842048580915","359.380347420225","307.077447982682","309.029204723983","355.318373371802","-1.95175674130115"
"3842","11","0.379535341902318","0.348905747489208","1.0877875891513","-0.559189257751526","0.285869535896208","-1.95609950531614","359.380347420225","311.045015248358","311.854458813231","357.536305642372","-0.809443564873334"
"3842","12","0.412782862174342","0.364112757304589","1.13366767270129","-0.592849966858112","0.28596579639626","-2.07314991628092","359.380347420225","307.332583262371","308.03541866982","357.063709552445","-0.702835407449641"
"3842","13","0.424372771203649","0.354138074259991","1.19832574368181","-0.509084979287983","0.285742094707662","-1.78162401941099","359.380347420225","308.812031040205","309.363614158535","358.190489690144","-0.551583118329631"
"3842","14","0.171234738860206","0.358398800807761","0.477777097675206","-0.660886318340641","0.286186946814067","-2.30928183726707","359.380347420225","303.520046729852","305.290788998779","356.028380037369","-1.77074226892705"
"3842","15","-0.0243970214418155","0.340959441846323","-0.0715540279797025","-0.730027716066299","0.286448954088883","-2.54854383528235","359.380347420225","307.658031304052","309.652913013358","354.868400933917","-1.99488170930613"
"3842","16","0.273796441189197","0.372163136249969","0.735689310736292","-0.626741632637155","0.286071476744375","-2.19085677387261","359.380347420225","307.066253580083","308.521662134485","356.561276283058","-1.45540855440163"
"3842","17","0.307728995607407","0.364002349265979","0.845403872332009","-0.635253202140185","0.286099411112665","-2.22039325306414","359.380347420225","306.495142189409","307.774209035412","356.430933821867","-1.27906684600345"
"3842","18","0.459380673265132","0.360968699528864","1.27263298414715","-0.618245872386112","0.286044154024488","-2.16136517278093","359.380347420225","305.210059740343","305.565247006276","356.689715091956","-0.355187265932216"
"3842","19","0.387404924655873","0.355710482619874","1.08910179369065","-0.484188264237518","0.285685738708123","-1.69482826278633","359.380347420225","305.215704091174","306.019496133376","358.493428006921","-0.803792042201337"
"3842","20","0.596374325508323","0.382584553774207","1.55880398104177","-0.575992088408823","0.285916510202813","-2.01454644224724","359.380347420225","300.994600878495","300.493604152469","357.303700311875","0.500996726026074"
"4754","1","0.849566474878041","0.279540482469815","3.03915364018797","0.812750052859484","0.24041462942642","3.38061812127881","537.868203804569","508.549196508384","500.723806751077","527.552279755119","7.82538975730643"
"4754","2","0.586704122705544","0.261639992161319","2.24240995368858","0.8853071861222","0.240302897964196","3.68413029398467","537.868203804569","509.400846426924","506.187201076479","525.157868587109","3.21364535044512"
"4754","3","0.600625560131228","0.270827069807343","2.21774566537419","0.757998152852627","0.240531995050594","3.1513402310291","537.868203804569","496.626396284962","493.490429034243","529.213797135122","3.13596725071858"
"4754","4","0.929210307013822","0.256586763019191","3.62142729453398","1.00259184064606","0.240226568476049","4.17352604670793","537.868203804569","512.68938368033","500.804225441757","520.825015555807","11.8851582385734"
"4754","5","0.945340489594179","0.263773763792209","3.58390643558805","0.840009957113679","0.24036682614094","3.49470004076658","537.868203804569","512.834197665942","500.987623636811","526.678424740521","11.8465740291307"
"4754","6","0.818062106044523","0.248515442653719","3.29179586310219","0.921449814297372","0.240265699812528","3.83512842247708","537.868203804569","517.168771224374","507.634997304227","523.883383877583","9.53377392014767"
"4754","7","0.639508035322861","0.267265799882856","2.392779156941","0.730484850982494","0.240601820677386","3.03607366280895","537.868203804569","511.477159107987","507.502285535584","530.001551258358","3.97487357240317"
"4754","8","0.884640157206231","0.244585925458756","3.61688905666571","0.912420591247327","0.240273847751263","3.79741948525287","537.868203804569","526.300072972647","514.220169185927","524.206863036566","12.0799037867204"
"4754","9","1.02447681751645","0.261706967506265","3.91459511864897","0.894349649234634","0.240292444497748","3.72192164054088","537.868203804569","515.654581325245","500.960797291602","524.844099586845","14.6937840336437"
